,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
1117,gpt3,object-control-passive,Stephanie,Joseph,False,reminded,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was reminded by Joseph to read.

Question: Who was reminded to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who reminded someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1117.0,1117.0
1118,gpt3,object-control-passive,Stephanie,Joseph,False,reminded,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was reminded by Joseph to run.

Question: Who was reminded to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who reminded someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1118.0,1118.0
1119,gpt3,object-control-passive,Stephanie,Joseph,False,reminded,to call,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was reminded by Joseph to call.

Question: Who reminded someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who was reminded to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who called, Stephanie or Joseph?
Answer: ", 'Step'),1119.0,1119.0
1120,gpt3,object-control-passive,Stephanie,Joseph,False,urged,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was urged by Joseph to come.

Question: Who was urged to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who urged someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1120.0,1120.0
1121,gpt3,object-control-passive,Stephanie,Joseph,False,urged,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was urged by Joseph to go.

Question: Who was urged to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who urged someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1121.0,1121.0
1122,gpt3,object-control-passive,Stephanie,Joseph,False,urged,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was urged by Joseph to read.

Question: Who urged someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who was urged to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1122.0,1122.0
1123,gpt3,object-control-passive,Stephanie,Joseph,False,urged,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was urged by Joseph to run.

Question: Who urged someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who was urged to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1123.0,1123.0
1124,gpt3,object-control-passive,Stephanie,Joseph,False,urged,to call,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was urged by Joseph to call.

Question: Who was urged to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who urged someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who called, Stephanie or Joseph?
Answer: ", 'Step'),1124.0,1124.0
1125,gpt3,object-control-passive,Stephanie,Joseph,False,asked,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was asked by Joseph to come.

Question: Who asked someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who was asked to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1125.0,1125.0
1126,gpt3,object-control-passive,Stephanie,Joseph,False,asked,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was asked by Joseph to go.

Question: Who was asked to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who asked someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1126.0,1126.0
1127,gpt3,object-control-passive,Stephanie,Joseph,False,asked,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was asked by Joseph to read.

Question: Who asked someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who was asked to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1127.0,1127.0
1128,gpt3,object-control-passive,Stephanie,Joseph,False,asked,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was asked by Joseph to run.

Question: Who asked someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who was asked to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1128.0,1128.0
1129,gpt3,object-control-passive,Stephanie,Joseph,False,asked,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was asked by Joseph to call.

Question: Who was asked to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who asked someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who called, Stephanie or Joseph?
Answer: ", '\n'),1129.0,1129.0
1130,gpt3,object-control-passive,Stephanie,Joseph,False,persuaded,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was persuaded by Joseph to come.

Question: Who persuaded someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who was persuaded to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1130.0,1130.0
1131,gpt3,object-control-passive,Stephanie,Joseph,False,persuaded,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was persuaded by Joseph to go.

Question: Who was persuaded to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who persuaded someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1131.0,1131.0
1132,gpt3,object-control-passive,Stephanie,Joseph,False,persuaded,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was persuaded by Joseph to read.

Question: Who persuaded someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who was persuaded to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1132.0,1132.0
1133,gpt3,object-control-passive,Stephanie,Joseph,False,persuaded,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was persuaded by Joseph to run.

Question: Who was persuaded to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who persuaded someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1133.0,1133.0
1134,gpt3,object-control-passive,Stephanie,Joseph,False,persuaded,to call,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was persuaded by Joseph to call.

Question: Who persuaded someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who was persuaded to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who called, Stephanie or Joseph?
Answer: ", 'Step'),1134.0,1134.0
1135,gpt3,object-control-passive,Stephanie,Joseph,False,convinced,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was convinced by Joseph to come.

Question: Who was convinced to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who convinced someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1135.0,1135.0
1136,gpt3,object-control-passive,Stephanie,Joseph,False,convinced,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was convinced by Joseph to go.

Question: Who convinced someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who was convinced to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1136.0,1136.0
1137,gpt3,object-control-passive,Stephanie,Joseph,False,convinced,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was convinced by Joseph to read.

Question: Who convinced someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who was convinced to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1137.0,1137.0
1138,gpt3,object-control-passive,Stephanie,Joseph,False,convinced,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was convinced by Joseph to run.

Question: Who was convinced to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who convinced someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1138.0,1138.0
1139,gpt3,object-control-passive,Stephanie,Joseph,False,convinced,to call,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was convinced by Joseph to call.

Question: Who was convinced to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who convinced someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who called, Stephanie or Joseph?
Answer: ", 'Step'),1139.0,1139.0
1140,gpt3,object-control-passive,Stephanie,Joseph,False,forced,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was forced by Joseph to come.

Question: Who forced someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who was forced to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1140.0,1140.0
1141,gpt3,object-control-passive,Stephanie,Joseph,False,forced,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was forced by Joseph to go.

Question: Who was forced to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who forced someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1141.0,1141.0
1142,gpt3,object-control-passive,Stephanie,Joseph,False,forced,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was forced by Joseph to read.

Question: Who was forced to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who forced someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1142.0,1142.0
1143,gpt3,object-control-passive,Stephanie,Joseph,False,forced,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was forced by Joseph to run.

Question: Who was forced to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who forced someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1143.0,1143.0
1144,gpt3,object-control-passive,Stephanie,Joseph,False,forced,to call,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was forced by Joseph to call.

Question: Who was forced to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who forced someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who called, Stephanie or Joseph?
Answer: ", 'Step'),1144.0,1144.0
1145,gpt3,object-control-passive,Stephanie,Joseph,False,pushed,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was pushed by Joseph to come.

Question: Who pushed someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who was pushed to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1145.0,1145.0
1146,gpt3,object-control-passive,Stephanie,Joseph,False,pushed,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was pushed by Joseph to go.

Question: Who was pushed to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who pushed someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1146.0,1146.0
